ax,ay,az,batt_v,epoch,fin_id,latitude,longitude,session_id,temperature,text,time,type_name,wet
-0.072265625,1.0185546875,-0.22869873046875,,,3f0022001847363439353035,26.076546,-80.110952,200827-194533,33.3671875,,2020-08-27 19:46:52.200,TEMP+IMU+GPS,True
-0.073974609375,1.0101318359375,-0.1820068359375,,,3f0022001847363439353035,26.076539,-80.11095300000001,200827-194533,33.390625,,2020-08-27 19:46:53.200,TEMP+IMU+GPS,True
-0.0726318359375,1.01715087890625,-0.17144775390625,,,3f0022001847363439353035,26.076532999999998,-80.110954,200827-194533,33.390625,,2020-08-27 19:46:54.200,TEMP+IMU+GPS,True
-0.05755615234375,1.00921630859375,-0.17193603515625,,,3f0022001847363439353035,26.076527,-80.110954,200827-194533,33.3828125,,2020-08-27 19:46:55.200,TEMP+IMU+GPS,True
,,,3.883,,3f0022001847363439353035,,,200827-194533,,,2020-08-27 19:46:55.400,BATT INFO,
-0.03826904296875,1.01055908203125,-0.26416015625,,,3f0022001847363439353035,26.076521,-80.110957,200827-194533,33.3828125,,2020-08-27 19:46:56.200,TEMP+IMU+GPS,True
-0.06494140625,1.01470947265625,-0.18463134765625,,,3f0022001847363439353035,26.076514000000003,-80.110959,200827-194533,33.390625,,2020-08-27 19:46:57.200,TEMP+IMU+GPS,True
-0.06817626953125,1.01739501953125,-0.17926025390625,,,3f0022001847363439353035,26.076508,-80.110959,200827-194533,33.40625,,2020-08-27 19:46:58.300,TEMP+IMU+GPS,True
-0.05078125,0.9892578125,-0.21075439453125,,,3f0022001847363439353035,26.076501,-80.110961,200827-194533,33.40625,,2020-08-27 19:46:59.300,TEMP+IMU+GPS,True
-0.075439453125,1.0069580078125,-0.2330322265625,,,3f0022001847363439353035,26.076494,-80.110962,200827-194533,33.390625,,2020-08-27 19:47:00.300,TEMP+IMU+GPS,True
-0.0740966796875,1.018798828125,-0.1612548828125,,,3f0022001847363439353035,26.076488,-80.110962,200827-194533,33.3828125,,2020-08-27 19:47:01.300,TEMP+IMU+GPS,True
-0.04473876953125,0.99932861328125,-0.18719482421875,,,3f0022001847363439353035,26.076482000000002,-80.110962,200827-194533,33.4140625,,2020-08-27 19:47:02.300,TEMP+IMU+GPS,True
-0.06463623046875,1.013671875,-0.187744140625,,,3f0022001847363439353035,26.076475,-80.110962,200827-194533,33.390625,,2020-08-27 19:47:03.300,TEMP+IMU+GPS,True
-0.0880126953125,1.00970458984375,-0.185791015625,,,3f0022001847363439353035,26.076469,-80.110961,200827-194533,33.4140625,,2020-08-27 19:47:04.400,TEMP+IMU+GPS,True
-0.06524658203125,1.02490234375,-0.1622314453125,,,3f0022001847363439353035,26.076464,-80.11095999999999,200827-194533,33.4453125,,2020-08-27 19:47:05.400,TEMP+IMU+GPS,True
,,,3.883,,3f0022001847363439353035,,,200827-194533,,,2020-08-27 19:47:05.400,BATT INFO,
-0.0264892578125,1.0186767578125,-0.1708984375,,,3f0022001847363439353035,26.076459,-80.110958,200827-194533,33.4453125,,2020-08-27 19:47:06.400,TEMP+IMU+GPS,True
-0.07537841796875,1.024658203125,-0.1468505859375,,,3f0022001847363439353035,26.076453,-80.110957,200827-194533,33.4453125,,2020-08-27 19:47:07.400,TEMP+IMU+GPS,True
-0.03985595703125,1.02459716796875,-0.13287353515625,,,3f0022001847363439353035,26.076447,-80.110956,200827-194533,33.4296875,,2020-08-27 19:47:08.400,TEMP+IMU+GPS,True
