ax,ay,az,batt_v,epoch,fin_id,latitude,longitude,session_id,temperature,text,time,type_name,wet
-0.05230712890625,1.07562255859375,-0.22979736328125,,,330026001847363439353035,26.076119,-80.11099300000001,200716-214615,32.6328125,,2020-07-16 21:46:58.600,TEMP+IMU+GPS,True
-0.03607177734375,1.06414794921875,-0.1427001953125,,,330026001847363439353035,26.076126000000002,-80.11099399999999,200716-214615,32.6328125,,2020-07-16 21:46:59.600,TEMP+IMU+GPS,True
-0.02947998046875,1.05474853515625,-0.14111328125,,,330026001847363439353035,26.076134,-80.110996,200716-214615,32.640625,,2020-07-16 21:47:00.500,TEMP+IMU+GPS,True
-0.02734375,1.06134033203125,-0.163818359375,,,330026001847363439353035,26.076141,-80.110997,200716-214615,32.625,,2020-07-16 21:47:01.500,TEMP+IMU+GPS,True
-0.0701904296875,1.0621337890625,-0.11932373046875,,,330026001847363439353035,26.076148999999997,-80.11099899999999,200716-214615,32.640625,,2020-07-16 21:47:02.500,TEMP+IMU+GPS,True
0.001708984375,1.06256103515625,-0.23541259765625,,,330026001847363439353035,26.076156,-80.111,200716-214615,32.6328125,,2020-07-16 21:47:03.400,TEMP+IMU+GPS,False
-0.06085205078125,1.065673828125,-0.16162109375,,,330026001847363439353035,26.076163,-80.111,200716-214615,32.6484375,,2020-07-16 21:47:04.400,TEMP+IMU+GPS,False
0.0479736328125,1.07989501953125,-0.19512939453125,,,330026001847363439353035,26.081375,-80.112459,200707-144045,31.171875,,2020-07-07 14:44:59.300,TEMP+IMU+GPS,True
0.05810546875,1.08453369140625,-0.19329833984375,,,330026001847363439353035,26.081375,-80.112459,200707-144045,31.15625,,2020-07-07 14:45:00.300,TEMP+IMU+GPS,True
0.05462646484375,1.0892333984375,-0.1915283203125,,,330026001847363439353035,26.081376000000002,-80.112459,200707-144045,31.1796875,,2020-07-07 14:45:01.300,TEMP+IMU+GPS,True
0.04998779296875,1.07904052734375,-0.20587158203125,,,330026001847363439353035,26.081376000000002,-80.11246,200707-144045,31.171875,,2020-07-07 14:45:02.300,TEMP+IMU+GPS,True
0.05731201171875,1.08111572265625,-0.18975830078125,,,330026001847363439353035,26.081376000000002,-80.112459,200707-144045,31.171875,,2020-07-07 14:45:03.200,TEMP+IMU+GPS,True
0.05572509765625,1.07965087890625,-0.19439697265625,,,330026001847363439353035,26.081376000000002,-80.11246,200707-144045,31.1640625,,2020-07-07 14:45:04.200,TEMP+IMU+GPS,True
0.05670166015625,1.07891845703125,-0.19256591796875,,,330026001847363439353035,26.081376000000002,-80.11246,200707-144045,31.15625,,2020-07-07 14:45:05.200,TEMP+IMU+GPS,True
0.05438232421875,1.08355712890625,-0.194580078125,,,330026001847363439353035,26.081376000000002,-80.112461,200707-144045,31.15625,,2020-07-07 14:45:06.100,TEMP+IMU+GPS,True
0.0545654296875,1.08380126953125,-0.194091796875,,,330026001847363439353035,26.081377,-80.112462,200707-144045,31.1640625,,2020-07-07 14:45:07.100,TEMP+IMU+GPS,True
,,,4.073,,330026001847363439353035,,,200707-144045,,,2020-07-07 14:45:07.500,BATT INFO,
0.06005859375,1.0841064453125,-0.19708251953125,,,330026001847363439353035,26.081377,-80.112462,200707-144045,31.15625,,2020-07-07 14:45:08.100,TEMP+IMU+GPS,True
0.04998779296875,1.078857421875,-0.19415283203125,,,330026001847363439353035,26.081377,-80.112462,200707-144045,31.1484375,,2020-07-07 14:45:09.100,TEMP+IMU+GPS,True
0.00335693359375,1.0816650390625,-0.18963623046875,,,330026001847363439353035,26.081377,-80.112462,200707-144045,31.15625,,2020-07-07 14:45:10.000,TEMP+IMU+GPS,True
0.02801513671875,1.0909423828125,-0.21441650390625,,,330026001847363439353035,26.081376000000002,-80.112463,200707-144045,31.15625,,2020-07-07 14:45:11.000,TEMP+IMU+GPS,True
-0.05548095703125,1.08355712890625,-0.0516357421875,,,330026001847363439353035,26.081376000000002,-80.112464,200707-144045,31.15625,,2020-07-07 14:45:12.000,TEMP+IMU+GPS,True
0.04248046875,1.090087890625,-0.2659912109375,,,330026001847363439353035,26.081376000000002,-80.112464,200707-144045,31.15625,,2020-07-07 14:45:12.900,TEMP+IMU+GPS,True
0.0408935546875,1.08392333984375,-0.24041748046875,,,330026001847363439353035,26.081377,-80.112464,200707-144045,31.15625,,2020-07-07 14:45:13.900,TEMP+IMU+GPS,True
0.0419921875,1.08819580078125,-0.20562744140625,,,330026001847363439353035,26.081376000000002,-80.112465,200707-144045,31.15625,,2020-07-07 14:45:14.900,TEMP+IMU+GPS,True
-0.01934814453125,1.08074951171875,-0.21331787109375,,,330026001847363439353035,26.081377,-80.112466,200707-144045,31.1484375,,2020-07-07 14:45:15.900,TEMP+IMU+GPS,True
0.1776123046875,1.190673828125,-0.19891357421875,,,330026001847363439353035,26.081377,-80.112465,200707-144045,31.1484375,,2020-07-07 14:45:16.800,TEMP+IMU+GPS,True
,,,4.073,,330026001847363439353035,,,200707-144045,,,2020-07-07 14:45:17.500,BATT INFO,
0.00421142578125,1.05767822265625,-0.14715576171875,,,330026001847363439353035,26.081377,-80.112465,200707-144045,31.1484375,,2020-07-07 14:45:17.800,TEMP+IMU+GPS,True
0.07562255859375,1.085205078125,-0.201171875,,,330026001847363439353035,26.081378,-80.112466,200707-144045,31.171875,,2020-07-07 14:45:18.800,TEMP+IMU+GPS,True
0.10595703125,1.0943603515625,-0.21588134765625,,,330026001847363439353035,26.081378,-80.112465,200707-144045,31.15625,,2020-07-07 14:45:19.700,TEMP+IMU+GPS,True
0.05426025390625,1.07489013671875,-0.19024658203125,,,330026001847363439353035,26.081378,-80.112466,200707-144045,31.15625,,2020-07-07 14:45:20.700,TEMP+IMU+GPS,True
0.0328369140625,1.0718994140625,-0.222900390625,,,330026001847363439353035,26.081379000000002,-80.11246700000001,200707-144045,31.15625,,2020-07-07 14:45:21.700,TEMP+IMU+GPS,True
-0.00048828125,1.12255859375,-0.19891357421875,,,330026001847363439353035,26.081382,-80.11246700000001,200707-144045,31.1484375,,2020-07-07 14:45:22.600,TEMP+IMU+GPS,True
0.02935791015625,1.0765380859375,-0.20611572265625,,,330026001847363439353035,26.081408,-80.112443,200707-144045,31.203125,,2020-07-07 14:45:47.900,TEMP+IMU+GPS,False
0.04058837890625,1.12359619140625,-0.19403076171875,,,330026001847363439353035,26.081408,-80.112442,200707-144045,31.1953125,,2020-07-07 14:45:48.900,TEMP+IMU+GPS,False
-0.00494384765625,1.078857421875,-0.2169189453125,,,330026001847363439353035,26.081407000000002,-80.11244,200707-144045,31.2109375,,2020-07-07 14:45:49.800,TEMP+IMU+GPS,False
